"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of cell projection organization","GO:0031345","0.0001429350623484856","3.8448612245564173","189","3927","68","17847","NR2F1,VIM,PMP22,SEMA3C,PRNP,KREMEN1,PLXNA3,DKK1,GFAP,RNF6,SPOCK1,TRAK2,NTN1,SEMA5A,PTEN,MAP2,EFNB2,LGALS1,ULK2,CIB1,RTN4,SEMA6D,SNAPIN,LRP1,NLGN1,ZNF365,EPHA4,DNM3,RUFY3,PLK2,NRP1,ARHGDIA,SLIT2,CD38,ADCY6,ASAP1,WNT5A,PLXNB3,EVI5L,RAB7L1,MAP4,GDI1,SEMA3A,LRRK2,PPP3CA,MDM2,FYN,DENND5A,PAFAH1B1,GORASP1,ITGA3,PSEN1,SEMA4F,OMG,GSK3B,EPHB2,TCHP,SEMA3D,NGEF,SPRY2,SRGAP2C,MAP4K4,RHOA,IFRD1,LPAR1,NFATC4,STMN2,PFN2"
"GO:BP","protein O-linked glycosylation","GO:0006493","0.00014384855176980587","3.842094506116706","114","3927","46","17847","GALNT10,B3GALT2,TMTC1,VEGFB,TRAK2,B3GALT6,GALNT15,GALNT5,TET2,SLC35C1,PLOD3,MUC1,GXYLT2,POFUT2,POMGNT1,RFNG,B3GALNT1,POMT2,SDF2,GALNT2,FKTN,POMT1,POFUT1,GALNT16,B3GNT8,B3GNT9,ST3GAL3,ST3GAL1,ST6GALNAC2,POGLUT1,GALNT4,XXYLT1,TRAK1,TMTC2,ST3GAL4,ST3GAL2,KDELC2,FKRP,B3GNT5,GXYLT1,B3GALT4,GALNT11,PGM3,DPM3,GALNT1,C1GALT1C1"
"GO:BP","cranial nerve morphogenesis","GO:0021602","0.00014506036760079897","3.8384512263172876","30","3927","18","17847","HOXB2,PLXNA3,ATP8B1,CITED2,HOXA3,PLXNA4,ADARB1,HOXB3,NRP2,GLI3,EGR2,NRP1,SEMA3A,EPHB2,SIX1,TFAP2A,DMD,KCNA2"
"GO:BP","negative regulation of focal adhesion assembly","GO:0051895","0.00014627796403803405","3.8348210929962887","18","3927","13","17847","MMP14,ITGB1BP1,PTEN,ARHGAP6,THBS1,LRP1,PHLDB2,APOD,FAM107A,DLC1,CORO1C,SRC,DMTN"
"GO:BP","extracellular matrix disassembly","GO:0022617","0.00015390908175443732","3.8127357528815238","79","3927","35","17847","CD44,MMP3,BMP1,CST3,MMP1,FAP,HTRA1,MMP14,TIMP2,MMP2,MMP19,A2M,MMP7,TIMP1,CAPN2,SCUBE3,ADAM15,LRP1,LAMC1,CTSS,MMP11,CAPNS1,FURIN,FLOT1,DDR2,TLL2,MMP10,TLL1,CTSL,DDR1,SH3PXD2B,EXOC8,ADAM10,PDPN,CLASP1"
"GO:BP","semaphorin-plexin signaling pathway","GO:0071526","0.0001539990537962993","3.81248194755515","38","3927","21","17847","SEMA3C,PLXNA3,PLXNB2,HAND2,PLXNA4,NRP2,PLXNA2,SEMA6D,NRP1,ARHGDIA,PLXNB3,NCAM1,MET,GDNF,PLXND1,PLXNA1,SEMA3A,PLXNC1,FLNA,SEMA4F,SEMA3D"
"GO:BP","regulation of actin filament bundle assembly","GO:0032231","0.0001539990537962993","3.81248194755515","98","3927","41","17847","RHOC,NOX4,LIMCH1,ITGB1BP1,CX3CL1,PIK3R1,CD47,TESK1,TGFB3,TGFBR1,TTC8,ARHGAP6,CORO2B,SYNPO,TMEFF2,SMAD3,NRP1,RGCC,PHLDB2,PTGER4,WNT11,DLC1,MET,INPP5K,NF2,FLNA,S1PR1,CDC42,S100A10,TPM1,PPM1F,RDX,SH3PXD2B,ROCK2,SYNPO2,ABL1,RHOA,LPAR1,SLC9A1,CLASP1,PFN2"
"GO:BP","morphogenesis of an epithelial sheet","GO:0002011","0.00016203368459955357","3.7903946921547944","55","3927","27","17847","CD44,RHOC,HOXB2,CD151,COL5A1,PTEN,ITGA5,FLRT3,TMEFF2,MEGF8,PHLDB2,SOS1,TOR1A,WNT5A,CYR61,HOXB4,MSX2,ADAM17,ARHGAP12,FLNA,JAG1,DDR1,AJUBA,HBEGF,RHOA,PDPN,CLASP1"
"GO:BP","autophagosome organization","GO:1905037","0.00016366346936405398","3.786048246819372","95","3927","40","17847","NUPR1,BAG3,GABARAP,GBA,MAP1LC3B,TP53INP1,TMEM173,STX12,TBC1D12,WDR45,RALB,TP53INP2,SH3GLB1,GABARAPL2,ULK2,RAB23,MAP1LC3A,ATG9A,PACS2,RAB7A,RAB1A,VMP1,PINK1,ATG7,BECN1,IFT88,FEZ1,LRRK2,FEZ2,RAB3GAP1,PSEN1,WIPI1,IFT20,RAB1B,PIK3C3,ATG12,SYNPO2,ATG2B,MTMR3,CHMP4A"
"GO:BP","mesonephric tubule morphogenesis","GO:0072171","0.0001685637951293603","3.773235699367298","67","3927","31","17847","KIF26B,FGF1,SOX9,TGFB1,HOXA11,WNT2B,NOG,AGT,GREB1L,OSR1,FOXD1,BCL2,GLI3,MAGED1,DCHS1,HOXB7,FMN1,PKD2,WNT11,GDNF,GREM1,ILK,HOXD11,BMP2,FAT4,VEGFA,ADAMTS16,SIX1,SIX2,DLG1,CITED1"
"GO:BP","regulation of response to cytokine stimulus","GO:0060759","0.00017162355247448425","3.7654231127121878","190","3927","68","17847","RUNX1,SLIT3,ECM1,TNFRSF1A,CLIP3,CSF1,RNASEL,TRADD,JAK1,CARD16,SPPL2A,CAV1,PARP9,IL1R1,TREX1,GAS6,AXL,BIRC2,SPHK1,NOL3,NLRC5,IFNGR1,MUL1,CASP4,STAT1,CYLD,SLIT2,CREBRF,CASP1,PXDN,WNT5A,TAX1BP1,NR1H2,IKBKB,TLR4,JAK2,MIR24-2,RIPK1,RBCK1,ELF1,ANGPT1,IKBKE,IL7,ADAM17,EDN1,TNFAIP3,TRIM32,TRIM44,PAFAH1B1,TICAM2,CBFB,CXCR4,IFNGR2,BIRC3,MAPK7,IRAK2,IFIH1,IFNAR2,IRAK1,CD74,SHARPIN,CASP8,HPX,LIFR,PARP14,PPARG,HIF1A,ROBO1"
"GO:BP","response to BMP","GO:0071772","0.00017162355247448425","3.7654231127121878","169","3927","62","17847","GDF6,FBN1,FZD1,SFRP4,SOX9,HTRA1,COMP,DKK1,FSTL3,TWSG1,ACVR2A,NBL1,BMPR2,CHRD,TGFB2,HFE,TGFB3,NOG,LEF1,SMAD9,PDCD4,FST,BMPR1B,ADAMTS12,RUNX2,ACVR1,FOXD1,DLX1,TOB1,FSTL1,RGMB,MEGF8,BMP6,AMH,SMURF2,SLC33A1,WNT5A,CYR61,GDF10,SMAD1,MAPK3,CHRDL1,MSX1,MSX2,GREM1,ILK,GDF5,HIVEP1,NUMA1,ITGA3,BMP2,GATA6,ZFYVE16,LEMD2,HTRA3,CRB2,EGR1,TMEM100,DDX5,USP15,ABL1,BMPER"
"GO:BP","cellular response to BMP stimulus","GO:0071773","0.00017162355247448425","3.7654231127121878","169","3927","62","17847","GDF6,FBN1,FZD1,SFRP4,SOX9,HTRA1,COMP,DKK1,FSTL3,TWSG1,ACVR2A,NBL1,BMPR2,CHRD,TGFB2,HFE,TGFB3,NOG,LEF1,SMAD9,PDCD4,FST,BMPR1B,ADAMTS12,RUNX2,ACVR1,FOXD1,DLX1,TOB1,FSTL1,RGMB,MEGF8,BMP6,AMH,SMURF2,SLC33A1,WNT5A,CYR61,GDF10,SMAD1,MAPK3,CHRDL1,MSX1,MSX2,GREM1,ILK,GDF5,HIVEP1,NUMA1,ITGA3,BMP2,GATA6,ZFYVE16,LEMD2,HTRA3,CRB2,EGR1,TMEM100,DDX5,USP15,ABL1,BMPER"
"GO:BP","autophagosome assembly","GO:0000045","0.0001723328720243705","3.763631874164628","92","3927","39","17847","NUPR1,BAG3,GABARAP,MAP1LC3B,TP53INP1,TMEM173,STX12,TBC1D12,WDR45,RALB,TP53INP2,SH3GLB1,GABARAPL2,ULK2,RAB23,MAP1LC3A,ATG9A,PACS2,RAB7A,RAB1A,VMP1,PINK1,ATG7,BECN1,IFT88,FEZ1,LRRK2,FEZ2,RAB3GAP1,PSEN1,WIPI1,IFT20,RAB1B,PIK3C3,ATG12,SYNPO2,ATG2B,MTMR3,CHMP4A"
"GO:BP","endoplasmic reticulum mannose trimming","GO:1904380","0.00017511917631906823","3.7566662941589737","16","3927","12","17847","SEL1L,RNF103,AMFR,OS9,MAN1B1,RNF185,SYVN1,RNF139,UGGT2,DERL2,EDEM1,MARCH6"
"GO:BP","negative regulation of cell growth","GO:0030308","0.0001884043035138306","3.724909181315097","187","3927","67","17847","SLIT3,SEMA3C,CDKN2A,PLXNA3,SERTAD2,RNF6,SMARCA2,NTN1,TGFB1,BMPR2,RGS4,SEMA5A,CDKN2C,TGFB2,MAP2,INHBA,PPP1R9B,AGT,DACT3,FRZB,FHL1,NOV,PPARD,FLCN,ULK2,RTN4,SEMA6D,DNAJB2,ADAM15,PML,SERTAD1,SMAD3,BCL2,MUL1,CRYAB,CDKN1A,NRP1,SH3BP4,SLIT2,CDKN2D,WNT5A,DCUN1D3,DCBLD2,WNT11,MSX1,GREM1,SEMA3A,PPARA,SESN2,OSGIN2,BCL6,BDKRB1,CCDC85B,TSPYL2,SERTAD3,SEMA4F,TCHP,SEMA3D,G6PD,APBB1,ST7L,APBB2,SERPINE2,IFRD1,OSGIN1,ADIPOR2,PPARG"
"GO:BP","epithelial to mesenchymal transition","GO:0001837","0.00019018556465865143","3.720822449685703","142","3927","54","17847","TGFB1I1,WWTR1,FOXC1,SOX9,TGFBR2,ZNF703,FOXF2,COL1A1,TGFB1,GLIPR2,EPHA3,PTEN,TGFB2,TGFB3,NOG,TGFBR1,PHLDB1,LEF1,PDCD4,VASN,DACT3,RTN4,PBLD,LDLRAD4,MIR29B1,ADAM15,ACVR1,SMAD3,SNAI2,SDCBP,RGCC,PHLDB2,PEF1,HEY1,POFUT2,WNT5A,DAB2,WNT11,MSX1,LOXL2,MSX2,GREM1,WNT2,BMP2,GSK3B,JAG1,CRB2,TMEM100,PDCD6,DDX5,LOXL3,PDPN,CLASP1,HIF1A"
"GO:BP","appendage morphogenesis","GO:0035107","0.00019701386275250716","3.7055032139140516","149","3927","56","17847","AFF3,PRRX1,SEMA3C,RDH10,HOXA10,MBNL1,SOX9,DKK1,TBX2,HOXA11,HAND2,TGFB2,NOG,TMEM231,LEF1,PLXNA2,OSR2,BMPR1B,IMPAD1,RUNX2,OSR1,HOXD10,FBN2,CYP26B1,GLI3,ECE1,MEGF8,WNT5A,FMN1,IQCE,RECK,CACNA1C,EN1,MSX1,TBX4,MSX2,GREM1,ZNF358,RSPO2,GDF5,HOXA9,ASPH,PSEN1,PITX1,FZD6,HOXD9,CHST11,TFAP2A,GNAS,HOXC10,TULP3,PCSK5,WNT9A,TMEM107,SP9,SHOX2"
"GO:BP","limb morphogenesis","GO:0035108","0.00019701386275250716","3.7055032139140516","149","3927","56","17847","AFF3,PRRX1,SEMA3C,RDH10,HOXA10,MBNL1,SOX9,DKK1,TBX2,HOXA11,HAND2,TGFB2,NOG,TMEM231,LEF1,PLXNA2,OSR2,BMPR1B,IMPAD1,RUNX2,OSR1,HOXD10,FBN2,CYP26B1,GLI3,ECE1,MEGF8,WNT5A,FMN1,IQCE,RECK,CACNA1C,EN1,MSX1,TBX4,MSX2,GREM1,ZNF358,RSPO2,GDF5,HOXA9,ASPH,PSEN1,PITX1,FZD6,HOXD9,CHST11,TFAP2A,GNAS,HOXC10,TULP3,PCSK5,WNT9A,TMEM107,SP9,SHOX2"
"GO:BP","semaphorin-plexin signaling pathway involved in axon guidance","GO:1902287","0.00020423047376464483","3.6898794551952636","12","3927","10","17847","PLXNA3,PLXNB2,PLXNA4,PLXNA2,NRP1,PLXNB3,PLXND1,PLXNA1,SEMA3A,PLXNC1"
"GO:BP","cellular response to mechanical stimulus","GO:0071260","0.00020767426938718102","3.6826173087388483","80","3927","35","17847","TNFRSF1A,SOX9,GADD45A,BAG3,FAS,COL1A1,TGFB1,AQP1,PIEZO1,TLR3,BAD,MMP7,NFKB1,AGT,AKT1,MAP3K2,EGFR,ARHGDIA,BMP6,MTPN,CASP1,IRF1,PTGER4,ANKRD1,TLR4,MAPK3,WNT11,TNFRSF10B,CRADD,ITGA2,BCL10,KCNJ2,CASP8,SLC9A1,HABP4"
"GO:BP","oligosaccharide metabolic process","GO:0009311","0.00020902975650737883","3.6797918853383416","47","3927","24","17847","B3GALT2,ST6GALNAC5,B4GALT1,MAN2B2,MAN1B1,ST8SIA4,HEXB,NEU1,ST8SIA2,MGAT2,CTBS,IDUA,GAL3ST4,B3GALNT1,FUT8,ST6GAL2,ST3GAL4,NAGA,ST3GAL2,GAA,GM2A,MAN2B1,MANBA,MAN2C1"
"GO:BP","lipoprotein biosynthetic process","GO:0042158","0.000213501733643801","3.6705985941336667","96","3927","40","17847","HHAT,CLIP3,GBA,GPAA1,WDR45,ABCA1,PIGQ,GOLGA7,ZDHHC24,MPPE1,PIGZ,PIGH,UGCG,PYURF,ATG7,MTTP,RAB3GAP1,ZDHHC9,ZDHHC14,ZDHHC1,PIGG,PIGM,PIGX,ZDHHC17,PIGT,PIGK,PIGB,WIPI1,PIGS,PIK3C3,ZDHHC5,ZDHHC21,LCAT,ATG12,ZDHHC2,ABHD17A,ZDHHC6,PIGC,DPM3,ZDHHC8"
"GO:BP","intra-Golgi vesicle-mediated transport","GO:0006891","0.00021824906860395298","3.6610476010062496","36","3927","20","17847","COPZ2,GABARAPL2,COG1,NAPA,TRAPPC3,COPG1,CUX1,COPB1,GOLGA3,VTI1A,COG5,RAB6A,COPA,COG6,GOSR2,GOLGA5,COG3,RAB6B,COPB2,COPE"
"GO:BP","response to calcium ion","GO:0051592","0.0002203657151308177","3.6568559728317007","153","3927","57","17847","ADAM9,JUNB,DUSP1,STIM1,CAMK2D,JUN,ANXA5,SPARC,MEF2C,S100A16,ITPKB,BAD,SYT11,CAV1,KCNH1,THBS1,EGFR,NLGN1,NCSTN,SEC31A,CPNE3,PEF1,MEF2A,FOSB,WNT5A,P2RX7,PRKAA1,CPNE2,PTK2B,PKD2,MCOLN1,PTGES,KCNMA1,NEDD4,GDI1,MTTP,EDN1,PPP3CA,ANXA11,AKR1C3,ADD1,CAPN3,SDC1,SLC25A12,TRPC3,MT-CYB,CALM2,CCND1,ANXA7,FOS,SLC25A23,LGMN,PDCD6,JUND,SYT17,ALG2,DMTN"
"GO:BP","negative regulation of fat cell differentiation","GO:0045599","0.0002203657151308177","3.6568559728317007","50","3927","25","17847","TGFB1I1,SIRT2,WWTR1,ZFPM2,WISP1,SMAD3,DDIT3,MMP11,WNT5A,ZADH2,TRIB3,TRIO,GPER1,MSX2,ID4,ASXL1,CCDC85B,ZFPM1,JAG1,ARNTL,ZFP36L2,SORT1,TRIB2,BBS12,INSIG1"
"GO:BP","response to amino acid","GO:0043200","0.00023302479188106663","3.6325978712299256","116","3927","46","17847","NTRK2,ZEB1,RELA,ATP7A,COL1A1,MMP2,PDGFC,RRAGA,RRAGB,ALAD,PTN,BAD,GLRB,CAPN2,LAMTOR3,RRAGC,EGFR,COL5A2,KLHL22,SH3BP4,GCLM,CPEB4,ICAM1,COL3A1,CEBPB,LAMTOR5,EDN1,SESN2,COL4A1,FYN,COL6A1,PDGFD,SIX1,SESN3,PDGFRA,BAIAP2,CDO1,SLC1A2,PIK3C3,COL16A1,TMBIM6,RHOA,CPEB1,GSS,LAMTOR2,RRAGD"
"GO:BP","negative regulation of cell-substrate adhesion","GO:0010812","0.00023359293168349557","3.631540302729576","68","3927","31","17847","SERPINE1,GBP1,CDKN2A,MMP14,SPOCK1,POSTN,COL1A1,ITGB1BP1,CX3CL1,HOXA7,PIK3R1,PTEN,ARHGAP6,LGALS1,THBS1,CORO2B,ADAM15,LRP1,PHLDB2,APOD,FAM107A,DLC1,CORO1C,BCL6,NF2,NF1,JAG1,MAP4K4,SRC,RHOA,DMTN"
"GO:BP","negative regulation of intracellular transport","GO:0032387","0.00023853068621427557","3.6224557424256916","62","3927","29","17847","SP100,PLN,BAG3,OS9,UBE2J1,ABCA2,SNX3,ITGB1BP1,RAB23,MDFIC,ERLEC1,CRYAB,IL13RA2,ARHGAP1,DERL2,APOD,ANGPT1,GDI1,SIAH3,INPP5K,LRRK2,MAP1B,KCNE1,NF1,FOXF1,SUFU,DMTN,LGALS9,INSIG1"
"GO:BP","positive regulation of NF-kappaB transcription factor activity","GO:0051092","0.0002412866555923994","3.6174666961717787","150","3927","56","17847","IL1RAP,RELA,CLU,CFLAR,TGFB1,TERF2IP,TRADD,CX3CL1,TLR3,RPS6KA4,CARD16,NFKB1,AGT,TRIM8,EDA2R,CAV1,MALT1,CIB1,MTDH,SPHK1,ALK,PRKD1,ITGB2,TLR6,MTPN,AMH,STAT3,WNT5A,TRIM22,MAP3K13,IKBKB,TLR4,TICAM1,RIPK1,ICAM1,RBCK1,IL18R1,MID2,FLOT1,GREM1,CAPN3,TRIM32,FER,TRAF5,UBC,ZBTB7A,IRAK2,ARHGEF2,RNF25,IRAK1,BCL10,NOD1,TRAF6,LGALS9,APP,TRAPPC9"
"GO:BP","muscle cell migration","GO:0014812","0.0002425148847429427","3.6152616007180467","103","3927","42","17847","SERPINE1,PLAT,MSTN,PARVA,ATP7A,POSTN,NOX4,ADAMTS1,IGFBP5,IGFBP3,ITGB1BP1,MEF2C,AGT,ARPC5,NOV,PPARD,ANXA1,NFE2L2,SEMA6D,SSH1,ITGB3,LRP1,DOCK5,WISP1,DOCK7,BCL2,NRP1,SLIT2,PLEKHO1,PLXNA1,ILK,ITGA2,MDM2,IGF1,PDGFD,SIX1,DDR1,TPM1,PDGFRB,CRK,SRC,LPAR1"
"GO:BP","positive regulation of chondrocyte differentiation","GO:0032332","0.0002570189908448367","3.5900347859511643","21","3927","14","17847","GDF6,SOX6,SOX9,RELA,ANXA2,HOXA11,SOX5,BMPR1B,RUNX2,SMAD3,GLI3,BMP6,LOXL2,GDF5"
"GO:BP","actin cytoskeleton reorganization","GO:0031532","0.0002605610148351856","3.584090562946166","100","3927","41","17847","PARVA,EPS8,TGFB1,GSN,CASS4,PDLIM4,FGF7,ANXA1,NOTCH2,MYH9,ANTXR1,PTK7,NRP1,CSF1R,ARHGDIA,PHPT1,NTF3,NTRK3,PTK2B,NEDD9,DAPK3,WHAMM,FER,MICALL2,FLNA,CTTN,S1PR1,CDC42,ABL2,PDGFRA,BAIAP2,SIPA1L1,DTNBP1,RAP2A,ABL1,RHOA,DMTN,INSRR,ATP2C1,HRAS,CDC42BPA"
"GO:BP","regulation of leukocyte migration","GO:0002685","0.00026486496569374444","3.5769754830471068","196","3927","69","17847","SERPINE1,CD99L2,ECM1,MSTN,DUSP1,MMP14,LGALS3,VEGFB,CREB3,CSF1,TGFB1,NBL1,C5,CX3CL1,HOXA7,CXCL14,PTN,ITGA4,NOV,CCL2,ANXA1,JAM2,IL1R1,ADORA1,GAS6,THBS1,AKT1,MSN,DAPK2,SLIT2,C5AR1,IL33,JAM3,ANO6,PTGER4,WNT5A,APOD,CXCL12,PTK2B,CD81,MAPK3,MIR24-2,ICAM1,ABR,CD99,GREM1,ADAM17,EDN1,ITGA2,P2RX4,EDN2,BDKRB1,ZNF580,VEGFA,PDGFD,KITLG,STK10,RHOG,MOSPD2,LGMN,ADTRP,CD74,CRK,CAMK1D,ADAM10,RHOA,TNFRSF14,LGALS9,APP"
"GO:BP","regulation of actomyosin structure organization","GO:0110020","0.0002789514346386364","3.554471400684725","97","3927","40","17847","RHOC,NOX4,LIMCH1,ITGB1BP1,MEF2C,PIK3R1,CD47,TESK1,TGFB3,TGFBR1,TTC8,ARHGAP6,CORO2B,TMEFF2,SMAD3,NRP1,RGCC,PHLDB2,PTGER4,WNT11,DLC1,MET,INPP5K,EDN1,AKAP13,PROX1,NF2,S1PR1,CDC42,S100A10,TPM1,PPM1F,SH3PXD2B,ROCK2,ABL1,RHOA,LPAR1,SLC9A1,CLASP1,PFN2"
"GO:BP","protein N-linked glycosylation","GO:0006487","0.0002923449595681397","3.534104389600305","78","3927","34","17847","B3GALT2,UBE2J1,B4GALT1,PMM1,MGAT4B,MCFD2,MAN1C1,B4GALT7,MGAT2,OST4,SYVN1,UGGT2,ENTPD5,MAGT1,DAD1,B3GALNT1,ALG14,TUSC3,MGAT1,TMEM165,ST3GAL1,ALG5,FUT8,STT3B,GORASP1,STT3A,DOLK,ALG9,RPN1,ALG2,DHDDS,PGM3,DPM3,OSTC"
"GO:BP","outflow tract morphogenesis","GO:0003151","0.0002923449595681397","3.534104389600305","78","3927","34","17847","SEMA3C,FZD1,FOXC1,PARVA,TGFBR2,JUN,TBX2,BMPR2,MEF2C,HAND2,ELN,TGFB2,ZFPM2,CITED2,NOG,RARA,NRP2,NRP1,FZD2,WNT5A,WNT11,MSX2,PLXND1,ILK,SEC24B,GATA6,VEGFA,SIX1,ZFPM1,JAG1,FOLR1,ATF2,HIF1A,ROBO1"
"GO:BP","eye morphogenesis","GO:0048592","0.00029677229137797367","3.527576650102588","151","3927","56","17847","FBN1,NTRK2,COL8A1,COL8A2,RPE65,ZEB1,SOX9,TSKU,TBX2,PTPRM,FOXF2,COL5A1,MEIS1,IRX5,TBC1D20,WNT2B,CRB1,CITED2,PAX6,RING1,PTN,TTC8,MFAP2,FJX1,ROM1,NAGLU,FBN2,COL5A2,PRDM1,BCL2,GLI3,BCAR3,STAT3,MEGF11,WNT5A,TDRD7,FRS2,FAT1,EFEMP1,WNT2,SOX1,PROX1,VAX2,VEGFA,EPHB2,NF1,SDK1,TFAP2A,CDON,JAG1,CEP290,EPHA2,WNT9A,ZHX2,CNTF,HIF1A"
"GO:BP","positive regulation of chemotaxis","GO:0050921","0.00030559325526015584","3.514856235291443","134","3927","51","17847","SERPINE1,MSTN,VEGFB,CREB3,CSF1,F3,BMPR2,SEMA5A,SCG2,CXCL14,PTN,HSPB1,GAS6,THBS1,SMAD3,PRKD1,NRP1,MEGF8,DAPK2,STX4,SLIT2,C5AR1,NTF3,ANO6,WNT5A,NTRK3,CXCL12,PTK2B,MAPK3,CDH13,MET,ADAM17,EDN1,ITGA2,P2RX4,EDN2,ZNF580,CXCR4,VEGFA,IL16,PDGFD,S1PR1,MOSPD2,LGMN,CD74,PDGFRB,PPM1F,CAMK1D,ADAM10,LPAR1,LGALS9"
"GO:BP","post-Golgi vesicle-mediated transport","GO:0006892","0.00031429061694411656","3.502668584525602","104","3927","42","17847","OSBPL5,VAMP3,LAMP1,MYO1B,VAMP5,OPTN,GOPC,BLZF1,SCAMP3,RAB31,RP2,BBS1,GOLGA7,VAMP2,STX4,RAB14,GBF1,CCDC93,EXOC1,KLHL20,RABIF,PREPL,VTI1A,VPS13C,NSF,WIPI1,ARFRP1,GOSR2,KIF13A,SCAMP2,ANKFY1,MON2,VAMP7,SORT1,EXOC8,RAB10,COMMD1,BBS2,AP4M1,RABEP1,SEC16A,SYS1-DBNDD2"
"GO:BP","central nervous system neuron differentiation","GO:0021953","0.00032221995305086436","3.491847569964032","190","3927","67","17847","DCLK2,ZEB2,ARX,NTRK2,FZD1,PLXNA3,ATP7A,TSKU,DKK1,TCTN1,SPOCK1,NR2E1,MDGA1,PTEN,PAX6,MAP2,PLXNA4,ADARB1,B2M,INHBA,NRP2,EPHB3,DRD1,HOXD10,DLX1,EPHA4,GLI3,NRP1,CSF1R,SZT2,NFIB,ASCL1,SLIT2,MTPN,NIN,UQCRQ,SLC4A10,DLX2,WNT5A,GDPD5,SATB2,ID4,WNT2,SEMA3A,NFE2L1,SOX1,PROX1,FAIM2,NR4A2,PAFAH1B1,NDEL1,CDH11,ZSWIM6,PSEN1,EPHB2,IFT172,CSNK1D,HOXC10,TULP3,BTG2,LMO4,SUFU,CRK,ERBB4,MAPT,SMARCC2,ROBO1"
"GO:BP","ureteric bud morphogenesis","GO:0060675","0.0003324677560449849","3.478250467806787","66","3927","30","17847","KIF26B,FGF1,SOX9,TGFB1,HOXA11,WNT2B,NOG,AGT,GREB1L,FOXD1,BCL2,GLI3,MAGED1,DCHS1,HOXB7,FMN1,PKD2,WNT11,GDNF,GREM1,ILK,HOXD11,BMP2,FAT4,VEGFA,ADAMTS16,SIX1,SIX2,DLG1,CITED1"
"GO:BP","glycolipid biosynthetic process","GO:0009247","0.0003324677560449849","3.478250467806787","66","3927","30","17847","B4GALNT1,B3GALT2,ST6GALNAC5,GPAA1,ST8SIA4,SCCPDH,PIGQ,ST8SIA2,MPPE1,ST3GAL5,PIGZ,PIGH,ST8SIA1,UGCG,GAL3ST4,PYURF,PRKAA1,PIGG,PIGM,PIGX,PIGT,PIGK,PIGB,ST3GAL4,PIGS,ST3GAL2,B3GNT5,B3GALT4,PIGC,DPM3"
"GO:BP","axonal transport","GO:0098930","0.0003409954400709366","3.4672514285302913","57","3927","27","17847","TRAK2,SYBU,ARL8B,MAP2,MAP1A,ACTR10,HSPB1,BLOC1S6,SNAPIN,BLOC1S3,RAB27B,DST,KIF5B,MAPK8IP3,FEZ1,ARL8A,PAFAH1B1,NDEL1,RAB21,TRAK1,DTNBP1,AP3M2,AP3S1,BLOC1S1,KIF3B,MAPT,HIF1A"
"GO:BP","glycosaminoglycan catabolic process","GO:0006027","0.0003409954400709366","3.4672514285302913","60","3927","28","17847","CD44,HEXA,GNS,HGSNAT,GALNS,ARSB,OMD,GPC1,SDC3,NAGLU,LUM,HEXB,GPC6,GLB1,IDUA,DCN,IDS,NCAN,OGN,HSPG2,SDC2,BGN,VCAN,SDC1,CSPG4,SGSH,PRELP,SLC9A1"
"GO:BP","pigmentation","GO:0043473","0.00036217204365387626","3.4410850762622736","98","3927","40","17847","ZEB2,ATP7A,CD63,ATP6AP2,BBS5,SPARC,MEF2C,LEF1,RAB27A,LYST,GNA11,DCT,AP1M1,BLOC1S6,HPS1,RAB32,SNAPIN,BCL2,GLI3,SNAI2,ATRN,SZT2,BLOC1S3,RAB27B,RAB1A,EN1,MITF,HPS5,ADAMTS9,OR51E2,NF1,KITLG,KIF13A,DCTN2,DTNBP1,RAB11B,BLOC1S1,VANGL1,CITED1,BBS2"
"GO:BP","neuron migration","GO:0001764","0.0003664329032662393","3.4360055364632913","159","3927","58","17847","ARX,NTRK2,CHL1,LRP12,PLXNB2,NR2F2,SPOCK1,GPR56,NTN1,MEF2C,CX3CL1,MDGA1,GPM6A,PAX6,NAV1,NRCAM,NRP2,DRD1,NRG1,GAS6,AXL,ACAP3,KIRREL3,ASTN1,NRP1,ASCL1,STAT3,NTRK3,CXCL12,SATB2,COL3A1,FLRT2,MAPK8IP3,SEMA3A,MAP1B,SOX1,CAMK2B,NR4A2,FYN,PAFAH1B1,NDEL1,FLNA,ITGA3,CXCR4,FBXO31,PSEN1,VEGFA,SDCCAG8,SH3RF1,NDNF,ARHGEF2,SRGAP2,CELSR1,CRK,ERBB4,APBB2,SRGAP2C,DCDC2"
"GO:BP","endoplasmic reticulum calcium ion homeostasis","GO:0032469","0.00038378737868164243","3.4159093116720607","24","3927","15","17847","HERPUD1,CAMK2D,GRINA,RAP1GDS1,TMCO1,TGM2,PML,BCL2,KCTD17,PSEN1,WFS1,BCAP31,TMBIM6,FIS1,APP"
"GO:BP","metanephros development","GO:0001656","0.00041711102701401576","3.379748328715578","92","3927","38","17847","KIF26B,FBN1,WWTR1,RDH10,SOX9,HOXA11,ITGA8,POU3F3,PKD1,LAMB2,OSR2,IRX3,GREB1L,OSR1,ID2,FOXD1,BCL2,GLI3,STAT1,ID3,FMN1,PKD2,GDNF,GREM1,FAT4,NF1,SIX1,SIX2,LIF,APH1A,PDGFRA,IRX1,NKX3-1,EGR1,PDGFRB,CITED1,CD34,BASP1"
