"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","morphogenesis of a branching structure","GO:0001763","0.0019930368702238644","2.7004846669860862","199","7680","112","17847","TNC,FGF1,SEMA3C,RDH10,SOX9,TGFBR2,MMP14,CSF1,TGFB1,HOXA11,WNT2B,NOG,LEF1,PKD1,AGT,FGF7,RTN4,GREB1L,ACVR1,TGM2,PML,FOXD1,PRDM1,BCL2,GLI3,SNAI2,NRP1,MAGED1,DCHS1,SLIT2,HOXB7,DLX2,WNT5A,MAP3K13,VDR,PKD2,ESR1,FRS2,MET,MSX2,GDNF,GREM1,EDN1,WNT2,PLXND1,PLXNA1,SEMA3A,LRRK2,ILK,RSPO2,PROX1,COL4A1,HOXD11,HOXA5,BMP2,FAT4,VEGFA,ADAMTS16,SIX1,SIX2,RSPO3,DDR1,DLG1,FOXF1,NKX3-1,EPHA2,COL16A1,SPRY2,CELSR1,CITED1,ABL1,SRC,NFATC4,HOXB13,NTN4,SHOX2,LAMA1,PGF,LRP5L,NOTCH1,LRP6,GLI2,LAMA5,EPHA7,MYC,FGF8,FGFR2,PTCH1,PDGFA,AR,KDM5B,VANGL2,SOX10,SOX8,BCL11A,STK4,KRAS,TDGF1,PHB2,GPC3,NRARP,RASIP1,SPINT1,SIX4,RBM15,SPINT2,GRHL2,ESRP2,TIMELESS,ST14,PAK1,FZD5"
"GO:BP","establishment or maintenance of epithelial cell apical/basal polarity","GO:0045197","0.0019996902812682536","2.699037264112126","43","7680","31","17847","PARD3B,CRB1,LHX2,PDZD11,MSN,PTK7,PDCD6IP,ARF4,WNT5A,WNT11,FAT1,ILK,CDC42,CRB2,DLG1,FOXF1,LIN7A,MYO9A,RHOA,LAMA1,PARD3,LRRC1,SLC9A3R1,MARK2,TCF15,VANGL2,SYNE4,PRKCI,SH3BP1,DLG3,CAMSAP3"
"GO:BP","cellular response to starvation","GO:0009267","0.002000275885109559","2.6989101007771885","145","7680","85","17847","IFI16,LAMP2,GABARAP,JUN,FAS,GBA,MAP1LC3B,BMPR2,RRAGA,WNT2B,RRAGB,HFE,WDR45,DAP,RALB,SH3GLB1,GABARAPL2,RRAGC,NFE2L2,GAS6,MAP1LC3A,BCL2,PRKD1,CDKN1A,INHBB,SZT2,ZFYVE1,MAX,COMT,CPEB4,FNIP1,PRKAA1,MAPK3,ATG7,BECN1,GAS2L1,LRRK2,SESN2,AKR1C3,MAPK1,WIPI1,TBL2,SLC38A3,CLEC16A,SESN3,RNF152,KLF10,PIK3C3,MTMR3,RRAGD,DSC2,UCP2,HSPA8,WDR24,DEPDC5,ATG5,SEH1L,PICK1,PIK3C2B,FBXO22,TP53,NUAK2,MARS,FOXO1,GLUL,PIK3R4,PCSK9,MTOR,MAPK8,EIF2AK4,EHMT2,MYBBP1A,KPTN,WDR59,MIOS,WRN,STK24,PMAIP1,TNRC6A,LARS,HNRNPA1,CADPS2,FOXA3,CTSV,SIRT1"
"GO:BP","membrane docking","GO:0022406","0.002056915389895673","2.686783572406963","183","7680","104","17847","CAV2,DCTN3,TCTN1,SNX3,VAMP3,STX12,RALB,SNAP29,SYTL2,BLOC1S6,CETN2,PRKACA,TUBA1A,MSN,VPS11,STX4,ESYT2,RAB7A,VPS45,CEP164,ICAM1,DYNC1I2,TCTN3,VCAM1,BVES,YKT6,TCTN2,CEP89,SCFD2,CC2D2A,STX7,PAFAH1B1,STX2,ACTR1A,NSF,STX5,SDCCAG8,RAB12,CSNK1D,SNAP25,SNPH,STX11,DCTN2,CEP290,AKAP9,STXBP1,VPS18,NPHP1,RAB10,STXBP3,STX10,CDK5RAP2,CLASP1,PDZD8,CFTR,RAB3B,STX1B,CEP135,RAB15,YWHAE,HSP90AA1,HAUS7,HAUS5,TUBB4B,VPS33A,CSNK1E,STX3,TUBB,TUBB4A,RAB3A,CEP57,CEP76,HAUS8,CEP192,RAB3D,CEP78,PRKAR2B,NEK2,FGFR1OP,RAB3IP,CTBP2,CKAP5,PLK4,CNTRL,ALMS1,PPFIA3,IQCB1,TUBG1,CDK1,HAUS1,HAUS4,NINL,CEP70,PLK1,STXBP2,CEP152,VAMP8,CENPJ,CEP72,ESYT3,RAB3C,UNC13A,USO1,HAUS6"
"GO:BP","negative regulation of binding","GO:0051100","0.002069999571022654","2.6840297445442967","171","7680","98","17847","SP100,IFI16,PLN,DKK1,JUN,IFIT2,ITGB1BP1,HAND2,HFE,NOG,MAP2,B2M,RALB,LHX2,CARD16,LEF1,ITGA4,CAV1,AKT1,DNAJB2,ADAM15,ID2,DDIT3,HEY1,ID3,GPSM1,DAB2,STUB1,MAPK3,JAK2,ZFP90,MSX1,MET,MSX2,ID4,PPARA,LRRK2,SLN,PPP3CA,CAMK1,NFKBIA,PSEN1,TTBK1,GSK3B,LRPAP1,IFIT1,ZFPM1,GOLGA2,NKX3-1,ERCC4,DTNBP1,TMBIM6,TFIP11,NFATC4,HABP4,BAG2,CPNE1,BAX,HMGA2,SYMPK,RAP1GAP,ID1,EFHB,SENP2,EIF4A3,PTPRF,ENHO,C6ORF106,CSNK1E,TEX14,TMC8,P2RY1,GTPBP4,E2F1,PRKCD,PCSK9,MAPK8,TFAP4,NEK2,ADNP,SIN3A,AURKB,STMN1,AURKA,ZNF675,SUMO1,C9ORF72,RUVBL2,CARM1,KDM1A,HDAC2,CCM2L,HEY2,MAD2L2,ARRB2,DDX11,PIM2,SORL1"
"GO:BP","import into nucleus","GO:0051170","0.002069999571022654","2.6840297445442967","167","7680","96","17847","BAG3,PTTG1IP,LMNA,TGFB1,PIK3R1,ZIC1,MBTPS1,AGT,DRD1,RAB23,SPRN,AKT1,PML,PIK3R2,SMAD3,MDFIC,GLI3,PRKD1,CDKN1A,STAT3,APOD,ANGPT1,LRRK2,PPP3CA,IPO13,MAPK1,NFKBIA,FLNA,KPNA1,PSEN1,NF1,APPL2,SIX2,ARNTL,SUFU,PRKAG1,FAM53B,HDAC3,KPNA6,FERMT1,RPL23,NUP98,IPO4,RANBP2,SMN2,TPR,JUP,POM121,IPO5,DDX20,NUP188,GEMIN6,GEMIN5,TP53,RPAIN,PRKCD,NXT2,KPNB1,GEMIN2,IPO7,GEMIN7,NUP50,SNRPD2,NUP85,CSE1L,NUP133,NUP62,TARDBP,IPO11,NUP93,PHB2,GEMIN4,NUP88,RAN,NUP153,SNRPE,UBR5,TMCO6,CABP1,SNRPB,TNPO3,HNRNPA1,NUP54,SYK,TRIM28,SNRPG,NOLC1,SNRPD1,SNRPF,NUP35,ECT2,CHP2,CDH1,NUP107,NUP155,KPNA2"
"GO:BP","mitochondrial translational elongation","GO:0070125","0.002099170866340238","2.6779522096841366","87","7680","55","17847","MRPL53,MRPL24,MRPL33,MRPL23,MRPL13,GFM1,MRPL15,MRPS18B,TSFM,MRPL34,CHCHD1,MRPS17,MRPS7,MRPS31,MRPS5,MRPL30,MRPS18C,OXA1L,MRPL48,MRPS23,MRPS25,MRPS15,MRPL47,MRPL52,MRPL14,MRPL22,MRPL21,ERAL1,TUFM,MRPL19,MRPS12,AURKAIP1,MRPS26,MRPL9,MRPS18A,MRPL50,MRPL28,MRPL3,MRPL4,MRPL37,MRPS30,MRPL32,MRPL44,MRPL39,PTCD3,MRPL2,MRPL12,MRPL42,MRPS2,MRPL11,MRPL16,MRPS34,MRPS27,MRPL10,MRPS9"
"GO:BP","tight junction organization","GO:0120193","0.0021324159375647285","2.671128080240794","61","7680","41","17847","RUNX1,TGFB3,TGFBR1,PRKACA,MTDH,SNAI2,MYO1C,PDCD6IP,IKBKB,WNT11,MICALL2,CBFB,DLG1,EPHA2,APC,ROCK2,NPHP1,TBCD,PARD3,ABCC8,PARD6A,ESAM,ARL2,CLDN9,PRKCH,MARVELD2,OCLN,PARD6B,STRN,CRB3,RAMP2,PRKCI,MARVELD3,MPP7,CLDN19,F11R,GRHL2,ECT2,CLDN3,LSR,FZD5"
"GO:BP","positive regulation of fibroblast proliferation","GO:0048146","0.002174674855155765","2.6626056670622145","52","7680","36","17847","FOSL2,ANXA2,JUN,PDGFC,TGFB1,BMI1,AQP1,AGT,GAS6,EGFR,PML,SPHK1,CDKN1A,S100A6,LIG4,WNT5A,FN1,CDK6,ESR1,DDR2,WNT2,IGF1,PDGFD,PDGFRA,CD74,PDGFRB,ZMIZ1,MIF,MYC,PDGFA,E2F1,PRKDC,CCNB1,CDC6,CCNA2,MYB"
"GO:BP","nuclear envelope organization","GO:0006998","0.002174674855155765","2.6626056670622145","52","7680","36","17847","LMNA,NEK6,TMEM43,SUN2,TOR1A,ANKLE2,TOR1B,TOR1AIP1,CNEP1R1,PRKCA,DMPK,REEP3,GPER1,PAFAH1B1,NDEL1,ZMPSTE24,LEMD2,CHMP7,LPIN1,PARP11,CTDNEP1,PPP2CA,EMD,SPAG4,BANF1,PRKCB,PPP2R2A,TARDBP,NUP93,CDK1,CCNB1,PLK1,CCNB2,NUP155,TMEM170A,VRK1"
"GO:BP","positive regulation of axonogenesis","GO:0050772","0.002180411557323741","2.6614615246499254","89","7680","56","17847","ZEB2,NTRK2,MAP6,METRN,PLXNA3,PLXNB2,NTN1,BMPR2,DBNL,SEMA5A,TNFRSF12A,PLXNA4,PLXNA2,NGF,ISLR2,LRP1,RUFY3,NRP1,MEGF8,ARHGDIA,SLIT2,NIN,FN1,PLXNB3,NTRK3,MAP3K13,CXCL12,GDI1,PLXND1,PLXNA1,ILK,MAP1B,PLXNC1,PAFAH1B1,NDEL1,VEGFA,CTTN,TRAK1,ZFYVE27,CDH4,RHOA,BDNF,MAPT,SHOX2,ROBO1,TIAM1,TUBB2B,MAP2K1,IST1,CDKL5,ADNP,RND2,LPAR3,SKIL,PAK1,SEMA4D"
"GO:BP","signal transduction involved in cell cycle checkpoint","GO:0072395","0.0022227203370011077","2.6531151768591306","74","7680","48","17847","GADD45A,PLAGL1,PLK3,PCBP4,TREX1,MUC1,PML,CDKN1A,PLK2,RGCC,FZR1,CRADD,RBL2,TNKS1BP1,MDM2,BTG2,BAX,BABAM1,CNOT8,E2F4,CNOT7,CNOT10,EP300,TP53,ARID3A,RQCD1,SFN,E2F1,PRKDC,SOX4,CDC25C,CNOT3,BRCA1,E2F8,PCNA,GTSE1,DTL,AURKA,UIMC1,CDK1,CCNB1,CARM1,PLK1,PRMT1,E2F7,CNOT1,CHEK2,CHEK1"
"GO:BP","ncRNA export from nucleus","GO:0097064","0.002254311822043462","2.646986011437036","38","7680","28","17847","NUP160,NUP98,RANBP2,TPR,POM121,RAE1,NUP188,SEH1L,AAAS,NUP50,NUP85,NUP133,NUP62,NUP93,SSB,NUP88,RAN,NUP153,NPM1,NUP43,NUP54,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,NDC1"
"GO:BP","memory","GO:0007613","0.0023420458931228817","2.630404599043867","120","7680","72","17847","HRH1,ATXN1,PRNP,ITGA8,OXTR,PTEN,BTBD9,S100B,MAP1A,PTN,RCAN1,ITGA5,CIC,RIN1,DRD1,NGF,PLK2,SCN2A,HTR2A,NTF3,MECP2,COMT,CEBPB,PJA2,GRIA1,VLDLR,ITGA3,PSEN1,CRTC1,PPP3CB,B4GALT2,SORCS3,ASIC1,CTNS,LGMN,SGK1,NFATC4,BDNF,MAPT,ATAD1,SLC24A2,YTHDF1,NTF4,ABCC8,HRH2,RGS14,ABCA7,ADCY1,SLC17A7,CHRNB2,SHANK2,PAK6,MTOR,FOXO6,EIF2AK4,SYT4,ADNP,INSR,EHMT2,EIF4EBP2,ARC,CALB1,CUX2,SHISA7,FEN1,NETO1,GRIN1,PRKCZ,KLK8,APOE,FGF13,JPH3"
"GO:BP","neural tube closure","GO:0001843","0.0023559845002379233","2.6278275710510153","93","7680","58","17847","ZEB2,FZD1,PLXNB2,TGFB1,TGFB2,CITED2,NOG,LHX2,DVL3,RARA,PRKACA,PTK7,NPHP3,PRKACB,FZD2,WNT5A,DLC1,CC2D2A,SEC24B,FZD6,IFT172,IFT57,TULP3,FOLR1,LMO4,BCL10,CELSR1,TMED2,SUFU,ABL1,CTHRC1,TRAF6,PHACTR4,PFN1,LRP6,RPS7,FUZ,ARID1A,PTCH1,CASP3,VANGL2,TEAD2,LIAS,TRIM71,STIL,GLMN,MTHFD1,KIF20B,KDM6A,SPINT1,SEMA4C,COBL,SPINT2,KDM2B,GRHL2,SALL4,ST14,CECR2"
"GO:BP","axon extension","GO:0048675","0.0024135091055641333","2.6173510583581137","124","7680","74","17847","SLIT3,SEMA3C,PLXNA3,RNF6,NTN1,BMPR2,DBNL,SEMA5A,TNFRSF12A,MAP2,PLXNA4,LHX2,NRCAM,LAMB2,NRP2,ULK2,RTN4,SEMA6D,ISLR2,LRP1,RUFY3,NRP1,MEGF8,SLIT2,ITGB1,WNT5A,FN1,NTRK3,MAP3K13,CXCL12,ALCAM,GDI1,TTL,SEMA3A,ILK,MAP1B,PAFAH1B1,NDEL1,RAB21,SLC9A6,VEGFA,SEMA4F,RAPH1,GSK3B,CTTN,PPP3CB,SEMA3D,ZFYVE27,CDH4,ABL1,IFRD1,MAPT,MAG,HSP90AA1,OLFM1,TRIM46,CDKL5,USP9X,ADNP,RTN4R,WDR36,SEMA4B,SIN3A,SEMA6A,C9ORF72,SEMA3G,SEMA4C,SEMA6B,APOE,HSP90AB1,PAK1,ARHGAP4,SEMA4D,SEMA4A"
"GO:BP","negative regulation of mitotic nuclear division","GO:0045839","0.002431755459065857","2.614080100500484","54","7680","37","17847","DUSP1,TOM1L2,KLHL22,RGCC,APC,CDK5RAP2,ANAPC15,GEN1,DYNC1LI1,BUB3,TPR,ZW10,TEX14,LCMT1,RAD21,ZNF207,AURKAIP1,PCID2,CENPF,NDC80,MTBP,TRIP13,AURKB,TTK,CDC20,FBXO5,CCNB1,XRCC3,BUB1B,PLK1,MAD2L1,BUB1,MAD2L2,CDT1,CHEK1,PTTG1,USP44"
"GO:BP","neural crest cell development","GO:0014032","0.0024860778242638978","2.604485280312497","78","7680","50","17847","EFNB1,ZEB2,SEMA3C,RDH10,FOXC1,SOX9,HAND2,CITED2,FAM172A,TAPT1,NRP2,SEMA6D,NRG1,ACVR1,SNAI2,NRP1,PEF1,FN1,MAPK3,CORO1C,GDNF,EDN1,SEMA3A,MAPK1,SEMA4F,KITLG,JAG1,SEMA3D,FOLR1,PDCD6,ERBB4,HIF1A,PHACTR4,LAMA5,NRTN,SOX10,SOX8,SEMA4B,OVOL2,BMPR1A,SEMA6A,SEMA3G,KBTBD8,SEMA4C,SEMA6B,NOLC1,TCOF1,RET,SEMA4D,SEMA4A"
"GO:BP","protein alpha-1,2-demannosylation","GO:0036508","0.002512910077123615","2.59982305207903","20","7680","17","17847","SEL1L,RNF103,AMFR,OS9,EDEM3,MAN1B1,MAN1A2,RNF185,MAN1A1,MAN1C1,SYVN1,RNF139,UGGT2,DERL2,EDEM1,MARCH6,RNF5"
"GO:BP","protein demannosylation","GO:0036507","0.002512910077123615","2.59982305207903","20","7680","17","17847","SEL1L,RNF103,AMFR,OS9,EDEM3,MAN1B1,MAN1A2,RNF185,MAN1A1,MAN1C1,SYVN1,RNF139,UGGT2,DERL2,EDEM1,MARCH6,RNF5"
"GO:BP","microtubule organizing center organization","GO:0031023","0.0025377950247922588","2.5955434583628922","134","7680","79","17847","CHMP3,GADD45A,KAT2B,CETN2,PLK2,CHD3,PDCD6IP,FBXW5,NIN,PKD2,KIAA1614,CHMP5,MAP9,PAFAH1B1,NDEL1,SDCCAG8,SSX2IP,GOLGA2,UVRAG,ROCK2,BNIP2,KIF3B,CHMP1A,CDK5RAP2,CLASP1,CEP135,GEN1,E2F4,CEP68,GCC2,CROCC,ARHGEF10,PARD6A,HAUS7,HAUS5,TRIM37,CNTLN,SPICE1,ARL2,CEP76,HAUS8,CETN3,CEP192,NEK2,BRCA1,SGOL1,KIF11,RTTN,RBM14,BRCA2,CHORDC1,NUP62,PARD6B,CKAP5,AURKA,XRCC2,STIL,PLK4,ALMS1,SLC16A1,WDR62,CDK1,NPM1,HAUS1,HAUS4,XRCC3,PLK1,RANBP1,SASS6,CEP152,CENPJ,CEP72,CCNF,POC1A,XPO1,CHMP4C,CEP85,CHEK1,HAUS6"
"GO:BP","myelination","GO:0042552","0.0025561908585926886","2.5924067226031937","136","7680","80","17847","SIRT2,PMP22,NTRK2,CLU,ABCA2,MARVELD1,TGFB1,POU3F2,PTEN,ABCD1,S100B,PSAP,PTN,RARA,GALC,GPC1,EPB41L3,NRG1,HEXB,AKT1,ANK2,TG,NCSTN,EGR2,NFASC,ATRN,MAL,SCN2A,TMEM98,TENM4,JAM3,CNTNAP1,SH3TC2,NTRK3,NAB1,ID4,ILK,SLC25A12,CXCR4,NF1,NAB2,TYMP,DLG1,ASPA,NDRG1,LPAR1,QKI,PIKFYVE,ACSBG1,PARD3,CMTM8,LGI4,MAG,ARHGEF10,DICER1,EIF2B5,CD9,GJC3,TLR2,XK,PTPRZ1,MTOR,SOX10,ZNF488,ZNF215,GAL3ST1,KIF14,MPZ,CTSC,AFG3L2,ADAM22,ZNF165,B4GALT6,FA2H,TNFRSF21,KLK8,KLK6,ERCC2,UGT8,MAL2"
"GO:BP","epithelial tube formation","GO:0072175","0.0025561908585926886","2.5924067226031937","136","7680","80","17847","ZEB2,FZD1,SOX9,PLXNB2,TCTN1,TGFB1,TGFB2,CITED2,NOG,LHX2,DVL3,RARA,IRX3,PRKACA,OSR1,PTK7,NPHP3,PRKACB,FZD2,WNT5A,DLC1,GDNF,GREM1,CC2D2A,PROX1,SEC24B,FZD6,IFT172,IFT57,SIX1,TULP3,IRX1,FOLR1,CEP290,LMO4,BCL10,CELSR1,TMED2,SUFU,ABL1,CTHRC1,TRAF6,HIF1A,PHACTR4,PFN1,LRP6,RPS7,FUZ,ARID1A,FGF8,FGFR2,PTCH1,CASP3,VANGL2,TEAD2,SOX8,SOX4,STK4,LIAS,TRIM71,OVOL2,STIL,GLMN,MTHFD1,KIF20B,KDM6A,NODAL,SPINT1,SIX4,SEMA4C,COBL,SPINT2,KDM2B,GRHL2,HESX1,RET,SALL4,ST14,PODXL,CECR2"
"GO:BP","regulation of protein localization to chromosome, telomeric region","GO:1904814","0.0025621545353713853","2.5913946794956892","14","7680","13","17847","H2AFY,CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,GNL3,CCT7,CCT8,DKC1,CCT4,TERF1"
"GO:BP","establishment of epithelial cell apical/basal polarity","GO:0045198","0.0025621545353713853","2.5913946794956892","14","7680","13","17847","MSN,PTK7,WNT5A,CDC42,FOXF1,MYO9A,RHOA,LAMA1,SLC9A3R1,TCF15,SYNE4,SH3BP1,CAMSAP3"
"GO:BP","ensheathment of neurons","GO:0007272","0.002565830061199395","2.590772110988124","138","7680","81","17847","SIRT2,PMP22,NTRK2,CLU,ABCA2,MARVELD1,TGFB1,POU3F2,PTEN,ABCD1,S100B,PSAP,PTN,RARA,GALC,PPARD,GPC1,EPB41L3,NRG1,HEXB,AKT1,ANK2,TG,NCSTN,EGR2,NFASC,ATRN,MAL,SCN2A,TMEM98,TENM4,JAM3,CNTNAP1,SH3TC2,NTRK3,NAB1,ID4,ILK,SLC25A12,CXCR4,NF1,NAB2,TYMP,DLG1,ASPA,NDRG1,LPAR1,QKI,PIKFYVE,ACSBG1,PARD3,CMTM8,LGI4,MAG,ARHGEF10,DICER1,EIF2B5,CD9,GJC3,TLR2,XK,PTPRZ1,MTOR,SOX10,ZNF488,ZNF215,GAL3ST1,KIF14,MPZ,CTSC,AFG3L2,ADAM22,ZNF165,B4GALT6,FA2H,TNFRSF21,KLK8,KLK6,ERCC2,UGT8,MAL2"
"GO:BP","axon ensheathment","GO:0008366","0.002565830061199395","2.590772110988124","138","7680","81","17847","SIRT2,PMP22,NTRK2,CLU,ABCA2,MARVELD1,TGFB1,POU3F2,PTEN,ABCD1,S100B,PSAP,PTN,RARA,GALC,PPARD,GPC1,EPB41L3,NRG1,HEXB,AKT1,ANK2,TG,NCSTN,EGR2,NFASC,ATRN,MAL,SCN2A,TMEM98,TENM4,JAM3,CNTNAP1,SH3TC2,NTRK3,NAB1,ID4,ILK,SLC25A12,CXCR4,NF1,NAB2,TYMP,DLG1,ASPA,NDRG1,LPAR1,QKI,PIKFYVE,ACSBG1,PARD3,CMTM8,LGI4,MAG,ARHGEF10,DICER1,EIF2B5,CD9,GJC3,TLR2,XK,PTPRZ1,MTOR,SOX10,ZNF488,ZNF215,GAL3ST1,KIF14,MPZ,CTSC,AFG3L2,ADAM22,ZNF165,B4GALT6,FA2H,TNFRSF21,KLK8,KLK6,ERCC2,UGT8,MAL2"
"GO:BP","nephron development","GO:0072006","0.00261792207614966","2.5820432846003385","144","7680","84","17847","KIF26B,FGF1,WWTR1,FOXC1,SOX9,ACTA2,CFLAR,PLCE1,TGFB1,HOXA11,MEF2C,POU3F3,WNT2B,NOG,PKD1,AGT,SEC61A1,LAMB2,IRX3,GREB1L,OSR1,FOXD1,KIRREL3,MPV17,BCL2,GLI3,SERPINB7,MAGED1,STAT1,DCHS1,HOXB7,FMN1,PKD2,WNT11,ANGPT1,GDNF,SULF2,GREM1,ILK,HOXD11,ITGA3,BMP2,FAT4,VEGFA,ADAMTS16,PDGFD,SIX1,SIX2,LIF,JAG1,DLG1,PDGFRA,IRX1,EGR1,PDGFRB,CITED1,NID1,CD34,BASP1,MTSS1,KLF15,PGF,NUP160,NOTCH1,LAMA5,HEYL,ENPEP,MYC,FGF8,PTCH1,VANGL2,SOX8,NUP85,NUP133,DCHS2,CALB1,GPC3,NPHS1,KLHL3,SIX4,CD24,RET,NUP107,PODXL"
"GO:BP","response to epidermal growth factor","GO:0070849","0.002618355981671423","2.5819713087533267","47","7680","33","17847","FOXC1,SOX9,CFLAR,COL1A1,DUSP3,AKT1,EGFR,SNAI2,ASCL1,PDE8A,MAPK3,BECN1,INPP5K,MAPK1,ZFP36L1,BAIAP2,ZFP36L2,ERBB4,PDPK1,STAT5B,TPR,PLCG1,ID1,PTPN12,CBL,MARS,NCL,TDGF1,BAG4,GSTP1,MCM7,CAD,VIL1"
"GO:BP","negative regulation of chromosome segregation","GO:0051985","0.002618355981671423","2.5819713087533267","47","7680","33","17847","DUSP1,KLHL22,APC,CDK5RAP2,ANAPC15,GEN1,DYNC1LI1,BUB3,TPR,ZW10,TEX14,LCMT1,RAD21,ZNF207,PCID2,CENPF,NDC80,ESPL1,TRIP13,AURKB,TTK,CDC20,FBXO5,CCNB1,XRCC3,BUB1B,PLK1,MAD2L1,BUB1,MAD2L2,CDT1,PTTG1,USP44"
"GO:BP","positive regulation of NF-kappaB transcription factor activity","GO:0051092","0.0026456707055647444","2.5774642114167445","150","7680","87","17847","IL1RAP,RELA,CLU,CFLAR,TGFB1,TERF2IP,TRADD,CX3CL1,TLR3,RPS6KA4,CARD16,NFKB1,AGT,TRIM8,EDA2R,CAV1,MALT1,CIB1,MTDH,SPHK1,ALK,PRKD1,ITGB2,TLR6,MTPN,AMH,STAT3,WNT5A,TRIM22,MAP3K13,IKBKB,TLR4,TICAM1,RIPK1,ICAM1,RBCK1,IL18R1,MID2,FLOT1,GREM1,CAPN3,TRIM32,FER,TRAF5,UBC,ZBTB7A,IRAK2,ARHGEF2,RNF25,IRAK1,BCL10,NOD1,TRAF6,LGALS9,APP,TRAPPC9,PSMA6,HSPA1B,ADAM8,RIPK4,TRIM37,UBE2N,RPS3,PRDX3,TAB1,PRKCB,RPS27A,TLR2,PYCARD,AR,EDA,PRKCQ,PRKCH,KRAS,CARD11,TNFSF11,PRKCI,PRKD2,NPM1,CTH,CARM1,DHX33,PRKCZ,RHEBL1,CD40,TRAF2,TNFRSF11A"
"GO:BP","organelle localization by membrane tethering","GO:0140056","0.0026466646503319658","2.5773010831553","174","7680","99","17847","CAV2,DCTN3,TCTN1,VAMP3,STX12,RALB,SNAP29,SYTL2,BLOC1S6,CETN2,PRKACA,TUBA1A,VPS11,STX4,ESYT2,VPS45,CEP164,DYNC1I2,TCTN3,BVES,YKT6,TCTN2,CEP89,SCFD2,CC2D2A,STX7,PAFAH1B1,STX2,ACTR1A,NSF,STX5,SDCCAG8,RAB12,CSNK1D,SNAP25,SNPH,STX11,DCTN2,CEP290,AKAP9,STXBP1,VPS18,NPHP1,RAB10,STXBP3,STX10,CDK5RAP2,CLASP1,PDZD8,CFTR,RAB3B,STX1B,CEP135,RAB15,YWHAE,HSP90AA1,HAUS7,HAUS5,TUBB4B,VPS33A,CSNK1E,STX3,TUBB,TUBB4A,RAB3A,CEP57,CEP76,HAUS8,CEP192,RAB3D,CEP78,PRKAR2B,NEK2,FGFR1OP,RAB3IP,CTBP2,CKAP5,PLK4,CNTRL,ALMS1,PPFIA3,IQCB1,TUBG1,CDK1,HAUS1,HAUS4,NINL,CEP70,PLK1,STXBP2,CEP152,VAMP8,CENPJ,CEP72,ESYT3,RAB3C,UNC13A,USO1,HAUS6"
"GO:BP","protein K48-linked ubiquitination","GO:0070936","0.002649348525697736","2.5768609058662673","56","7680","38","17847","AMFR,RNF6,TTC3,UBE2A,UBE2D4,BIRC2,UBE2B,RNF187,SYVN1,UBE2Q2,RNF146,DTX3L,MARCH6,RNF216,TNFAIP3,TRIM44,UBE2H,RNF152,IFI27,UBE2E1,TOPORS,SKP2,RNF5,UBE2D1,NEDD4L,CDC34,UBE2D3,RNF8,RNF34,RNF126,ARIH2,UBE2C,KLHL3,PELI1,UBR5,UBE2G1,UBE2T,UBE2K"
"GO:BP","pyrimidine nucleobase metabolic process","GO:0006206","0.00269599213462279","2.5692813791600497","17","7680","15","17847","DPYD,CMPK1,MAPK1,TYMP,TYMS,CPS1,CDA,UMPS,DPYS,RRM1,MTOR,DHODH,CTPS1,CAD,CTPS2"
"GO:BP","positive regulation by host of viral transcription","GO:0043923","0.00269599213462279","2.5692813791600497","17","7680","15","17847","JUN,LEF1,TAF11,CCNT1,SNW1,CTDP1,EP300,SP1,SMARCB1,CHD1,TFAP4,SMARCA4,NUCKS1,RRP1B,HPN"
"GO:BP","aminoglycan biosynthetic process","GO:0006023","0.0029962802434341015","2.5234175693153174","113","7680","68","17847","CHPF2,HEXA,SLC35D1,CSGALNACT2,B4GALT1,CHSY3,B3GALT6,GALNT5,HS3ST3B1,EXT2,NFKB1,CHST3,OMD,CHST14,GPC1,SDC3,LUM,CHPF,B4GALT7,GPC6,B3GAT3,DCN,CHST2,HS3ST3A1,GLCE,NCAN,HS2ST1,OGN,HSPG2,NDST1,ANGPT1,SDC2,BGN,B3GNT8,B3GNT9,ST3GAL3,ST3GAL1,VCAN,EXT1,SDC1,NDST2,ST3GAL4,B4GALT2,CHST11,CSGALNACT1,SLC10A7,ST3GAL2,B3GNT5,PDGFRB,CSPG4,DSEL,PRELP,HS6ST2,CHST1,ABCC5,UST,B3GNT2,CHST6,GPC2,HS3ST2,GPC3,B3GNT3,CHST9,GCNT2,CHST4,B4GALT6,CHST13,B3GNT7"
"GO:BP","transcription-coupled nucleotide-excision repair","GO:0006283","0.0032185867578841186","2.4923347798509936","73","7680","47","17847","COPS7A,POLK,XPA,GTF2H1,BIVM-ERCC5,COPS8,GTF2H5,POLD4,ERCC1,UBC,CUL4B,ERCC4,POLR2L,COPS4,ISY1,POLR2A,DDB1,POLR2E,COPS3,USP7,MNAT1,POLR2H,EP300,RFC1,HMGN1,RPS27A,GTF2H2C,XRCC1,POLD3,PCNA,COPS7B,POLR2I,POLR2D,RPA1,XAB2,CDK7,RFC3,RPA2,AQR,RFC2,RFC5,LIG1,ERCC2,LIG3,RPA3,POLD1,RFC4"
