"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of nuclear division","GO:0051784","0.000006057917842979916","5.217676620831888","63","3754","32","17847","ANAPC15,GEN1,DYNC1LI1,BUB3,TPR,ZW10,FBXO43,TEX14,LCMT1,RAD21,ZNF207,AURKAIP1,PCID2,CENPF,NDC80,MTBP,TRIP13,AURKB,TTK,CDC20,FBXO5,CCNB1,XRCC3,BUB1B,PLK1,MAD2L1,BUB1,MAD2L2,CDT1,CHEK1,PTTG1,USP44"
"GO:BP","protein localization to nuclear body","GO:1903405","0.000006160899143121307","5.210355900757703","10","3754","10","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,CCT7,CCT8,DKC1,CCT4"
"GO:BP","protein localization to Cajal body","GO:1904867","0.000006160899143121307","5.210355900757703","10","3754","10","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,CCT7,CCT8,DKC1,CCT4"
"GO:BP","positive regulation of establishment of protein localization to telomere","GO:1904851","0.000006160899143121307","5.210355900757703","10","3754","10","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,CCT7,CCT8,DKC1,CCT4"
"GO:BP","tRNA processing","GO:0008033","0.000006632264832938067","5.178338140300476","129","3754","53","17847","METTL8,CLP1,TPRKB,MTO1,DUS1L,DUS4L,MTFMT,OSGEPL1,POP1,CPSF1,ELP6,PUS3,CDKAL1,ADAT2,TRMT11,RPP30,DUS2,NSUN2,TYW5,TRMU,KIAA0391,TYW3,TARBP1,C9ORF64,TRMT1L,TRIT1,METTL2A,KARS,TRMT10C,TRMT112,THUMPD1,C14ORF166,TSEN54,WDR4,TRDMT1,RTCB,ELAC2,TRMT1,POP7,CDK5RAP1,ELP2,FAM98B,SSB,SEPHS1,CSTF2,NAT10,AARS,LSM6,PUS1,RPUSD4,GTPBP3,POLR3K,PUS7"
"GO:BP","regulation of gene silencing by RNA","GO:0060966","0.000007446618878316173","5.128040872996945","113","3754","48","17847","POLR2A,NUP160,NUP98,RANBP2,POLR2E,TPR,POM121,RAE1,ELAVL1,NUP188,MAP2K1,POLR2H,SEH1L,AAAS,LIMD1,TP53,AGO1,DND1,POU5F1,HIST1H4J,POLR2I,NUP50,TARBP2,POLR2D,MYCN,NUP85,LIN28A,NUP133,NUP62,H3F3A,NUP93,TRIM71,TERT,NUP88,NUP153,FXR1,TNRC6A,NUP43,NUP54,XPO5,AGO2,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,NDC1"
"GO:BP","regulation of posttranscriptional gene silencing","GO:0060147","0.000007446618878316173","5.128040872996945","113","3754","48","17847","POLR2A,NUP160,NUP98,RANBP2,POLR2E,TPR,POM121,RAE1,ELAVL1,NUP188,MAP2K1,POLR2H,SEH1L,AAAS,LIMD1,TP53,AGO1,DND1,POU5F1,HIST1H4J,POLR2I,NUP50,TARBP2,POLR2D,MYCN,NUP85,LIN28A,NUP133,NUP62,H3F3A,NUP93,TRIM71,TERT,NUP88,NUP153,FXR1,TNRC6A,NUP43,NUP54,XPO5,AGO2,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,NDC1"
"GO:BP","RNA modification","GO:0009451","0.000007838234907793934","5.10578172508477","160","3754","62","17847","METTL8,TPRKB,MTO1,DUS1L,PARN,FTSJ3,PCIF1,DUS4L,MTFMT,OSGEPL1,PUS7L,ELP6,PUS3,CDKAL1,ADAT2,TRMT11,CBLL1,DUS2,NSUN2,APOBEC3D,TYW5,TRMU,KIAA0391,TYW3,EMG1,RPUSD2,TARBP1,C9ORF64,HENMT1,TRMT1L,TRIT1,METTL2A,TRMT10C,TGS1,TRMT112,THUMPD1,NOP2,NHP2,WDR4,TRDMT1,TRMT1,CDK5RAP1,ELP2,SSB,SEPHS1,METTL3,NAF1,ADARB2,NAT10,AARS,NSUN5,PUS1,RPUSD4,RBM15,TFB1M,GTPBP3,DKC1,RPUSD3,PUS7,RBM47,METTL16,FBL"
"GO:BP","DNA replication-independent nucleosome organization","GO:0034724","0.000007838234907793934","5.10578172508477","55","3754","29","17847","HAT1,CENPL,IPO4,HIRA,CENPM,CENPQ,CENPC,CENPN,RBBP4,CENPI,HIST1H4J,CENPO,CENPA,ASF1B,H3F3A,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,SUPT16H,OIP5,CENPU,MIS18BP1,NASP,MIS18A,CENPH"
"GO:BP","histone H4 acetylation","GO:0043967","0.000009303666899370626","5.031345847113974","64","3754","32","17847","CHD5,KMT2A,HAT1,TRRAP,ARRB1,KAT8,ATG5,JADE2,NAA50,EP300,SMARCB1,HCFC1,ACTL6B,MCRS1,WDR5,BRCA1,MSL2,PIH1D1,BRCA2,ACTL6A,PHF20,PER1,IRF4,IWS1,RUVBL1,YEATS4,RUVBL2,KAT7,BEND3,JADE3,JADE1,SIRT1"
"GO:BP","microtubule organizing center organization","GO:0031023","0.00001055921668144372","4.976368298046952","134","3754","54","17847","CEP135,GEN1,E2F4,CEP68,GCC2,CROCC,ARHGEF10,PARD6A,HAUS7,HAUS5,TRIM37,CNTLN,SPICE1,ARL2,CEP76,HAUS8,CETN3,CEP192,NEK2,BRCA1,SGOL1,KIF11,RTTN,RBM14,BRCA2,CHORDC1,NUP62,PARD6B,CKAP5,AURKA,XRCC2,STIL,PLK4,ALMS1,SLC16A1,WDR62,CDK1,NPM1,HAUS1,HAUS4,XRCC3,PLK1,RANBP1,SASS6,CEP152,CENPJ,CEP72,CCNF,POC1A,XPO1,CHMP4C,CEP85,CHEK1,HAUS6"
"GO:BP","rRNA transcription","GO:0009303","0.00001055921668144372","4.976368298046952","34","3754","21","17847","SPIN1,TAF1B,POLR1E,TP53,NIFK,MARS,SMARCB1,GTF3C4,MTOR,CD3EAP,NOL11,GTF3C5,SMARCA4,PIH1D1,NCL,GTF3C2,POLR1B,GTF3C3,TCOF1,DDX11,NPM3"
"GO:BP","positive regulation of protein localization to chromosome, telomeric region","GO:1904816","0.000011936125061390799","4.923136639503831","12","3754","11","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,GNL3,CCT7,CCT8,DKC1,CCT4"
"GO:BP","regulation of establishment of protein localization to chromosome","GO:0070202","0.000011936125061390799","4.923136639503831","12","3754","11","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,CCT7,CCT8,DKC1,CCT4,TERF1"
"GO:BP","cellular response to heat","GO:0034605","0.000013731663934256058","4.86227683394452","135","3754","54","17847","LYN,YWHAE,NUP160,NUP98,HSPA9,RANBP2,HSPA8,CLPB,HSPA1B,TPR,HSP90AA1,POM121,RAE1,NUP188,SEH1L,EP300,HSPA14,AAAS,DHX36,MTOR,IL1A,NUP50,DAXX,POLR2D,NUP85,RPA1,CHORDC1,NUP133,NUP62,NUP93,DNAJC2,BAG4,NUP88,SLC52A3,SUMO1,NUP153,RPA2,NUP43,NUP54,FKBP4,HSP90AB1,HDAC2,HSPA2,PTGES3,NUP37,DNAJB6,NUP35,NUP107,RPA3,NUP210,NUP155,NUP205,NDC1,SIRT1"
"GO:BP","nucleobase metabolic process","GO:0009112","0.000013912318154621067","4.85660049920428","37","3754","22","17847","TYMS,CPS1,CDA,UMPS,DPYS,APRT,GMPR2,RRM1,MTOR,PRPS1,HPRT1,DHODH,GMPS,MTHFD1,SHMT1,CTPS1,CAD,KDM1A,GART,PAICS,CTPS2,PPAT"
"GO:BP","maintenance of cell number","GO:0098727","0.000014383390878116639","4.842138717148258","166","3754","63","17847","POLR2A,HMGA2,REST,LEO1,POLR2E,NOTCH1,MED30,TAF5L,VPS72,BCL9,ELAVL1,SRRT,FANCC,POLR2H,ARID1A,SETD6,MYC,PHF19,RTF1,FOXO1,VANGL2,FZD7,POU5F1,SOX4,EZH2,CNOT3,POLR2I,POLR2D,FGF4,IGF2BP1,ASPM,SMC3,LIN28A,TDGF1,EIF4E,KDM4C,LDB2,PIWIL2,METTL3,SMC1A,NANOG,MMP24,GNL3,ZSCAN10,SAV1,BMPR1A,NODAL,MED28,FOXD3,PRDM14,WDR43,MED14,DPPA4,KDM2B,TET1,RBPJ,CNOT1,RIF1,EPHA1,SALL4,FANCD2,ZIC3,MTF2"
"GO:BP","regulation of RNA splicing","GO:0043484","0.000014492360057692225","4.8388608846066985","142","3754","56","17847","SF3B4,POLR2A,RPS13,REST,CDK12,NUP98,RBMXL1,SRRM4,SAP18,SRSF4,RBM38,ZNF326,SNW1,TIA1,RPS26,RBM17,HNRNPF,RBFOX3,SRSF10,CELF4,MAGOH,RBM25,KHDRBS2,PTBP1,HNRNPU,YTHDC1,SRSF2,SRSF1,HNRNPH1,NCL,SRSF3,FUS,HNRNPA2B1,CWC22,TRA2B,SART3,FXR1,HNRNPL,ESRP1,KHDRBS1,RBM11,HNRNPA1,RBM15,RNPS1,RRP1B,PTBP3,C1QBP,CELF1,ESRP2,PTBP2,SRPK1,METTL16,CELF5,RBMX,SRSF7,DAZAP1"
"GO:BP","regulation of spindle checkpoint","GO:0090231","0.000014780597223307984","4.830308017528","14","3754","12","17847","ANAPC15,GEN1,DYNC1LI1,TPR,LCMT1,PCID2,NDC80,CCNB1,XRCC3,MAD2L1,CDT1,USP44"
"GO:BP","regulation of mitotic cell cycle spindle assembly checkpoint","GO:0090266","0.000014780597223307984","4.830308017528","14","3754","12","17847","ANAPC15,GEN1,DYNC1LI1,TPR,LCMT1,PCID2,NDC80,CCNB1,XRCC3,MAD2L1,CDT1,USP44"
"GO:BP","replication fork processing","GO:0031297","0.000014780597223307984","4.830308017528","32","3754","20","17847","GEN1,RTEL1,SAMHD1,ETAA1,ZRANB3,PCNA,BRCA2,RAD51,FANCM,THOC1,NUCKS1,TONSL,WRN,MMS22L,EME1,BLM,MRE11A,RFWD3,DNA2,DDX11"
"GO:BP","regulation of protein localization to chromosome, telomeric region","GO:1904814","0.000014780597223307984","4.830308017528","14","3754","12","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,WRAP53,GNL3,CCT7,CCT8,DKC1,CCT4,TERF1"
"GO:BP","regulation of mitotic spindle checkpoint","GO:1903504","0.000014780597223307984","4.830308017528","14","3754","12","17847","ANAPC15,GEN1,DYNC1LI1,TPR,LCMT1,PCID2,NDC80,CCNB1,XRCC3,MAD2L1,CDT1,USP44"
"GO:BP","chromatin remodeling at centromere","GO:0031055","0.000015494835799268548","4.809813021673775","48","3754","26","17847","CENPL,CENPM,CENPV,CENPQ,CENPC,CENPN,RBBP4,CENPI,HIST1H4J,CENPO,CENPA,H3F3A,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,OIP5,CENPU,MIS18BP1,HELLS,NASP,MIS18A,CENPH"
"GO:BP","DNA replication-independent nucleosome assembly","GO:0006336","0.000018479451278872134","4.733310928683877","54","3754","28","17847","HAT1,CENPL,IPO4,HIRA,CENPM,CENPQ,CENPC,CENPN,RBBP4,CENPI,HIST1H4J,CENPO,CENPA,ASF1B,H3F3A,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,OIP5,CENPU,MIS18BP1,NASP,MIS18A,CENPH"
"GO:BP","centromere complex assembly","GO:0034508","0.000019554467167377614","4.708754013484308","57","3754","29","17847","CENPL,CENPM,CENPV,POGZ,CENPQ,CENPC,CENPN,CENPE,RBBP4,CENPI,HIST1H4J,CENPF,CENPO,CENPA,H3F3A,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,OIP5,CENPU,MIS18BP1,HELLS,NASP,MIS18A,CENPH"
"GO:BP","stem cell population maintenance","GO:0019827","0.000019904134783124855","4.701056696104569","164","3754","62","17847","POLR2A,HMGA2,REST,LEO1,POLR2E,NOTCH1,MED30,TAF5L,VPS72,BCL9,ELAVL1,SRRT,FANCC,POLR2H,ARID1A,SETD6,MYC,PHF19,RTF1,FOXO1,VANGL2,FZD7,POU5F1,SOX4,CNOT3,POLR2I,POLR2D,FGF4,IGF2BP1,ASPM,SMC3,LIN28A,TDGF1,EIF4E,KDM4C,LDB2,PIWIL2,METTL3,SMC1A,NANOG,MMP24,GNL3,ZSCAN10,SAV1,BMPR1A,NODAL,MED28,FOXD3,PRDM14,WDR43,MED14,DPPA4,KDM2B,TET1,RBPJ,CNOT1,RIF1,EPHA1,SALL4,FANCD2,ZIC3,MTF2"
"GO:BP","regulation of gene silencing by miRNA","GO:0060964","0.00002081766910154025","4.68156789888931","110","3754","46","17847","POLR2A,NUP160,NUP98,RANBP2,POLR2E,TPR,POM121,RAE1,ELAVL1,NUP188,MAP2K1,POLR2H,SEH1L,AAAS,LIMD1,TP53,AGO1,DND1,POU5F1,HIST1H4J,POLR2I,NUP50,TARBP2,POLR2D,MYCN,NUP85,LIN28A,NUP133,NUP62,H3F3A,NUP93,TRIM71,NUP88,NUP153,FXR1,TNRC6A,NUP43,NUP54,AGO2,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,NDC1"
"GO:BP","pyruvate metabolic process","GO:0006090","0.000021806128371389515","4.661421435576708","154","3754","59","17847","PFKFB2,TPI1,ENO1,GALK1,NUP160,NUP98,RANBP2,GSTZ1,TPR,POM121,PCK2,FBP1,RAE1,GCK,PDP2,NUP188,HK2,CBFA2T3,SEH1L,ME2,PGAM1,PGAM2,PDK3,AAAS,TP53,PGM2L1,GPI,PDPR,GLO1,PDHB,INSR,ALDOC,NUP50,PDHA1,NUP85,NUP133,NUP62,NUP93,DLAT,HK1,NUP88,ENO3,PKLR,NUP153,SLC16A1,LDHB,NUP43,NUP54,OGDHL,ACTN3,MLXIPL,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,DHTKD1,NDC1"
"GO:BP","nucleotide-excision repair, DNA gap filling","GO:0006297","0.000024645429493764527","4.608263609031","23","3754","16","17847","RFC1,RPS27A,XRCC1,POLD3,PCNA,RPA1,RFC3,RPA2,POLE,RFC2,RFC5,LIG1,LIG3,RPA3,POLD1,RFC4"
"GO:BP","regulation of protein localization to Cajal body","GO:1904869","0.000025888119656052502","4.586899492734569","9","3754","9","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,CCT7,CCT8,DKC1,CCT4"
"GO:BP","tRNA modification","GO:0006400","0.000025888119656052502","4.586899492734569","85","3754","38","17847","METTL8,TPRKB,MTO1,DUS1L,DUS4L,MTFMT,OSGEPL1,ELP6,PUS3,CDKAL1,ADAT2,TRMT11,DUS2,NSUN2,TYW5,TRMU,KIAA0391,TYW3,TARBP1,C9ORF64,TRMT1L,TRIT1,METTL2A,TRMT10C,TRMT112,THUMPD1,WDR4,TRDMT1,TRMT1,CDK5RAP1,ELP2,SSB,SEPHS1,NAT10,AARS,PUS1,GTPBP3,PUS7"
"GO:BP","positive regulation of protein localization to Cajal body","GO:1904871","0.000025888119656052502","4.586899492734569","9","3754","9","17847","CCT2,TCP1,CCT6A,CCT3,CCT5,CCT7,CCT8,DKC1,CCT4"
"GO:BP","nucleotide-excision repair","GO:0006289","0.00002761218658631198","4.5588992005766515","111","3754","46","17847","POLR2A,DDB1,POLR2E,COPS3,USP45,USP7,MNAT1,FANCC,POLR2H,DDB2,EP300,NEIL3,RFC1,TP53,HMGN1,MMS19,RPS27A,GTF2H2C,XRCC1,POLD3,PCNA,COPS7B,POLR2I,POLR2D,BRCA2,RPA1,XAB2,FAN1,CDK7,RFC3,CHD1L,RPA2,NTHL1,POLE,AQR,BRIP1,RFC2,RFC5,LIG1,ERCC2,LIG3,RPA3,PARP1,POLD1,RFC4,SIRT1"
"GO:BP","cleavage involved in rRNA processing","GO:0000469","0.00003189952987546133","4.49621571738161","21","3754","15","17847","KRI1,EXOSC10,UTP20,ABT1,RRS1,NHP2,BOP1,RPS21,EXOSC3,RCL1,EXOSC9,NOB1,EXOSC2,EXOSC7,EXOSC8"
"GO:BP","maturation of SSU-rRNA","GO:0030490","0.000038246849515555984","4.417404332911941","47","3754","25","17847","KRI1,TSR2,SRFBP1,UTP20,ABT1,DHX37,RPS16,UTP6,FAM207A,RRS1,BYSL,TSR1,RIOK1,NGDN,TBL3,NOL11,RPS21,HEATR1,BMS1,RCL1,DCAF13,NAT10,NOB1,LSM6,ERCC2"
"GO:BP","anaphase-promoting complex-dependent catabolic process","GO:0031145","0.00003853007975337441","4.414200092040345","83","3754","37","17847","ANAPC15,PSMB4,PSMB5,PSMB7,BUB3,CDC23,PSMA6,PSMC6,PSMD1,UBE2D1,PSMD3,PSMD4,ANAPC7,SHFM1,PSMA4,PSMB1,RPS27A,PSMD7,PSMB6,PSMD11,PSMA5,UBE2C,PSME4,AURKB,AURKA,PSMA3,CDC20,CDK1,FBXO5,CCNB1,BUB1B,PLK1,MAD2L1,PSMA2,UBE2S,ANAPC1,PTTG1"
"GO:BP","maturation of 5.8S rRNA","GO:0000460","0.000041009709628512066","4.387113305747418","26","3754","17","17847","KRI1,EXOSC10,FTSJ3,PES1,UTP20,ABT1,RRS1,BOP1,RPS21,EXOSC3,RCL1,EXOSC9,EXOSC2,EXOSC7,EXOSC8,LAS1L,WDR12"
"GO:BP","negative regulation of cell cycle G2/M phase transition","GO:1902750","0.00004401672209492227","4.356382302289092","106","3754","44","17847","RAD17,PSMB4,PSMB5,BABAM1,HMGA2,PSMB7,PSMA6,PSMC6,PSMD1,PSMD3,PSMD4,SHFM1,FOXO4,PSMA4,FOXN3,PINX1,PSMB1,DONSON,PSMD7,RAD21,PSMB6,PSMD11,PSMA5,BRCA1,CLSPN,TOPBP1,MIIP,PSME4,DTL,AURKB,AURKA,PSMA3,UIMC1,NAE1,CDK1,CDC6,ORC1,PLK1,TICRR,BLM,PSMA2,CHMP4C,MRE11A,CHEK1"
"GO:BP","DNA damage response, detection of DNA damage","GO:0042769","0.00004409199837624324","4.3556402172519855","39","3754","22","17847","DDB1,HMGA2,RPS3,RFC1,RPS27A,USP1,MRPS26,SOX4,RAD18,POLD3,PCNA,RPA1,DTL,RFC3,RPA2,RFC2,RFC5,RPA3,PARP1,MRPS9,POLD1,RFC4"
"GO:BP","double-strand break repair via break-induced replication","GO:0000727","0.00004669520083741303","4.330727752344624","11","3754","10","17847","CDC45,GINS4,MCM4,MCM2,GINS2,MCM6,MCM5,MCM7,MCM3,CDC7"
"GO:BP","histone exchange","GO:0043486","0.00004669520083741303","4.330727752344624","62","3754","30","17847","CHD5,CENPL,ACTR6,VPS72,CENPM,CENPQ,CENPC,CENPN,RNF8,RBBP4,CENPI,ANP32E,HIST1H4J,CENPO,CENPA,PSME4,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,OIP5,CENPU,MIS18BP1,PTMA,NASP,MIS18A,CENPH"
"GO:BP","meiotic chromosome segregation","GO:0045132","0.000047238289241802985","4.325705838964921","90","3754","39","17847","RNF212,BAG6,NCAPH2,SYCE2,MAPK15,DMC1,SMC4,CENPC,MEI4,MCMDC2,M1AP,TOP2B,HFM1,SMC2,EHMT2,SGOL1,ESPL1,TOP2A,TRIP13,RMI1,MEIOB,TEX15,CCNB1IP1,FANCM,CCNE1,TTK,NCAPH,NUF2,BRIP1,BUB1B,EME1,PLK1,STAG3,MRE11A,FANCD2,BUB1,NDC1,PTTG1,TERF1"
"GO:BP","regulation of DNA repair","GO:0006282","0.00004776511271829349","4.320889193049073","123","3754","49","17847","FIGN,BABAM1,HMGA2,OTUB1,UBE2V2,FIGNL1,EYA2,H2AFX,UBE2N,RPS3,RNF8,FOXM1,RTEL1,MMS19,USP1,PARG,FANCB,EYA3,XRCC1,PRKDC,BRCA1,USP51,PCNA,HMGB1,RAD51,FUS,TEX15,UIMC1,WRAP53,RPA2,UBR5,PARPBP,HELB,PRKCG,RNF168,TRIM28,DEK,KDM1A,POLQ,TIMELESS,RIF1,RAD51AP1,RMI2,MAD2L2,CHEK1,AUNIP,PARP1,DDX11,SIRT1"
"GO:BP","positive regulation by host of viral transcription","GO:0043923","0.000048091891441007265","4.317928141906468","17","3754","13","17847","TAF11,CCNT1,SNW1,CTDP1,EP300,SP1,SMARCB1,CHD1,TFAP4,SMARCA4,NUCKS1,RRP1B,HPN"
"GO:BP","meiosis I","GO:0007127","0.00004831516631640316","4.315916521140216","113","3754","46","17847","MSH5-SAPCD1,RNF212,BAG6,SYCE2,C11ORF80,DMC1,RAD50,CENPC,TEX19,MEI4,MCMDC2,M1AP,RAD21,PSMC3IP,TOP2B,HFM1,KLHDC3,EHMT2,ESPL1,TOP2A,BRCA2,RAD51,TRIP13,RMI1,MEIOB,TEX15,AURKA,CCNB1IP1,FANCM,CCNE1,PIWIL2,MND1,BRIP1,FBXO5,RAD54B,EME1,PLK1,STAG3,HSPA2,RAD54L,CKS2,MRE11A,FANCD2,NDC1,PTTG1,TERF1"
"GO:BP","glycolytic process","GO:0006096","0.00005817994867381785","4.2352266662221245","117","3754","47","17847","PFKFB2,TPI1,ENO1,GALK1,NUP160,NUP98,RANBP2,TPR,POM121,FBP1,RAE1,GCK,NUP188,HK2,CBFA2T3,SEH1L,PGAM1,PGAM2,AAAS,TP53,PGM2L1,GPI,INSR,ALDOC,NUP50,NUP85,NUP133,NUP62,NUP93,HK1,NUP88,ENO3,PKLR,NUP153,NUP43,NUP54,OGDHL,ACTN3,MLXIPL,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,DHTKD1,NDC1"
"GO:BP","protein localization to chromosome, telomeric region","GO:0070198","0.00005871167072197219","4.231275560995025","29","3754","18","17847","CCT2,POT1,TCP1,PINX1,ACD,CCT6A,CCT3,BRCA2,TERT,CCT5,WRAP53,XRCC5,GNL3,CCT7,CCT8,DKC1,CCT4,TERF1"
"GO:BP","ribosomal large subunit assembly","GO:0000027","0.00005871167072197219","4.231275560995025","29","3754","18","17847","RPL38,RPL11,RPL5,DHX30,RPL23A,MRTO4,FASTKD2,RPL24,RRS1,RPF2,PPAN,NOP2,BOP1,RSL24D1,BRIX1,NLE1,MRPL11,MDN1"
"GO:BP","mitochondrial RNA metabolic process","GO:0000959","0.00006107775571647037","4.214116929340889","48","3754","25","17847","FASTKD5,MTO1,SUPV3L1,CHCHD10,DARS2,KIAA0391,TRIT1,TRMT10C,ELAC2,CDK5RAP1,PNPT1,FASTKD1,SLIRP,TARS2,YARS2,MRPL12,AARS,TBRG4,PUS1,POLRMT,PPARGC1B,TFAM,LRPPRC,EARS2,SARS2"
"GO:BP","regulation of mRNA processing","GO:0050684","0.0000679352837633731","4.167904606224271","145","3754","55","17847","SF3B4,REST,LEO1,NUP98,RBMXL1,CCNT1,SRRM4,SAP18,CDK11B,SRSF4,SLTM,SNW1,TIA1,RBM17,RBFOX3,SAFB,SRSF10,CELF4,DHX36,MAGOH,RBM25,KHDRBS2,PTBP1,PABPN1,HNRNPU,YTHDC1,SRSF2,SRSF1,NCL,SRSF3,HNRNPA2B1,CWC22,TRA2B,BARD1,IWS1,SART3,FXR1,HNRNPL,KHDRBS1,RBM11,CCNB1,HNRNPA1,RBM15,RNPS1,C1QBP,CELF1,NUDT21,SRPK1,CPSF6,METTL16,CELF5,RBMX,SRSF7,DAZAP1,SNRPA"
"GO:BP","negative regulation of RNA catabolic process","GO:1902369","0.00006874784399091046","4.162740917243631","63","3754","30","17847","PARN,SYNCRIP,YBX3,ELAVL1,RBM38,YBX1,PABPC1,RBM46,DHX36,TAF15,E2F1,DND1,MTOR,HNRNPU,LARP1,DHX34,IGF2BP1,FUS,HNRNPA0,TARDBP,SLIRP,NAF1,SECISBP2,HNRNPD,DAZL,HNRNPC,DKC1,PKP3,METTL16,LRPPRC"
"GO:BP","ATP generation from ADP","GO:0006757","0.00007510759048995803","4.124316170301784","118","3754","47","17847","PFKFB2,TPI1,ENO1,GALK1,NUP160,NUP98,RANBP2,TPR,POM121,FBP1,RAE1,GCK,NUP188,HK2,CBFA2T3,SEH1L,PGAM1,PGAM2,AAAS,TP53,PGM2L1,GPI,INSR,ALDOC,NUP50,NUP85,NUP133,NUP62,NUP93,HK1,NUP88,ENO3,PKLR,NUP153,NUP43,NUP54,OGDHL,ACTN3,MLXIPL,NUP37,NUP35,NUP107,NUP210,NUP155,NUP205,DHTKD1,NDC1"
"GO:BP","regulation of cell cycle checkpoint","GO:1901976","0.0000772023698764287","4.112369367948479","32","3754","19","17847","ANAPC15,GEN1,DYNC1LI1,TPR,LCMT1,ETAA1,DDX39B,PCID2,NDC80,WDR76,THOC1,RPA2,CCNB1,XRCC3,MAD2L1,CHEK2,CDT1,RFWD3,USP44"
"GO:BP","negative regulation of mRNA metabolic process","GO:1903312","0.00007790129129720891","4.108455343372309","82","3754","36","17847","CCNT1,SYNCRIP,YBX3,SAP18,ELAVL1,SRSF4,RBM38,YBX1,PABPC1,RBM46,SRSF10,CELF4,TAF15,E2F1,PTBP1,DND1,MTOR,HNRNPU,LARP1,DHX34,IGF2BP1,FUS,HNRNPA0,TARDBP,HNRNPA2B1,BARD1,SECISBP2,HNRNPD,DAZL,HNRNPC,RNPS1,C1QBP,PKP3,METTL16,RBMX,SRSF7"
"GO:BP","establishment of protein localization to chromosome","GO:0070199","0.0000834484600561761","4.078581673307994","27","3754","17","17847","CCT2,POT1,TCP1,ACD,CCT6A,PIH1D1,CCT3,BRCA2,TERT,CCT5,WRAP53,CCT7,RUVBL2,CCT8,DKC1,CCT4,TERF1"
"GO:BP","DNA-templated transcription, elongation","GO:0006354","0.00009089407618530057","4.0414644200109064","112","3754","45","17847","POLR2A,LEO1,CDK12,TSFM,POLR2E,CCNT1,TAF1D,TAF1A,TAF1B,ADRM1,POLR1E,MNAT1,ZNF326,ZNRD1,POLR2H,TBP,NELFB,CTDP1,RNF8,ELL3,RTF1,HMGN1,GTF2H2C,DDX39B,SOX10,CD3EAP,HNRNPU,PCID2,EZH2,POLR2I,POLR2D,EAF2,POLR1D,TWISTNB,ELP2,CDK7,THOC1,SSRP1,POLR1B,IWS1,NELFA,RNF168,SUPT16H,WDR43,ERCC2"
"GO:BP","metaphase plate congression","GO:0051310","0.00010256705522564042","3.9889921132135244","58","3754","28","17847","CDC23,ZW10,BOD1,CENPQ,SEH1L,CENPC,RRS1,CENPE,PINX1,SPICE1,KIF18A,KPNB1,HNRNPU,CDCA8,CENPF,NDC80,NUP62,KIF14,FAM83D,SPAG5,KIF2C,CDCA5,NUF2,KIFC1,CCNB1,CHMP4C,KIF22,CDT1"
"GO:BP","tRNA catabolic process","GO:0016078","0.00011061734080629306","3.956176785995532","8","3754","8","17847","EXOSC10,POP1,SLFN13,EXOSC3,EXOSC9,EXOSC2,EXOSC7,EXOSC8"
"GO:BP","CENP-A containing nucleosome assembly","GO:0034080","0.00013593112099512892","3.866681101551889","44","3754","23","17847","CENPL,CENPM,CENPQ,CENPC,CENPN,RBBP4,CENPI,HIST1H4J,CENPO,CENPA,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,OIP5,CENPU,MIS18BP1,NASP,MIS18A,CENPH"
"GO:BP","CENP-A containing chromatin organization","GO:0061641","0.00013593112099512892","3.866681101551889","44","3754","23","17847","CENPL,CENPM,CENPQ,CENPC,CENPN,RBBP4,CENPI,HIST1H4J,CENPO,CENPA,CENPK,ITGB3BP,HJURP,CENPW,SMARCA5,RUVBL1,NPM1,OIP5,CENPU,MIS18BP1,NASP,MIS18A,CENPH"
"GO:BP","mitotic metaphase plate congression","GO:0007080","0.00013593112099512892","3.866681101551889","44","3754","23","17847","CDC23,ZW10,BOD1,SEH1L,CENPC,RRS1,CENPE,PINX1,KIF18A,KPNB1,HNRNPU,CDCA8,NDC80,NUP62,KIF14,KIF2C,CDCA5,NUF2,KIFC1,CCNB1,CHMP4C,KIF22,CDT1"
